Postcode,Lat,Lon,Average Price
N193NN,51.564125,-0.126567,350000.0
N10AE,51.537484,-0.122340,450000.0
N135NR,51.621061,-0.087848,305000.0
N165SW,51.565504,-0.075707,550000.0
N177BL,51.603727,-0.084764,285000.0
N103PU,51.587750,-0.137938,1150000.0
N52AW,51.551679,-0.096397,1610000.0
N165SG,51.565593,-0.074000,372000.0
N14RN,51.548427,-0.087244,850000.0
N160AQ,51.566326,-0.080823,140000.0
N212RL,51.635892,-0.088553,635000.0
N160SU,51.558961,-0.078666,925000.0
N78HA,51.551055,-0.111756,354000.0
N147LG,51.625921,-0.136144,491500.0
N10SE,51.536650,-0.115150,350000.0
N31BP,51.602529,-0.198748,526000.0
N65RE,51.578728,-0.136675,475000.0
N160SG,51.558265,-0.081177,700000.0
N182ED,51.613929,-0.056067,205000.0
N10SL,51.536391,-0.116963,345000.0
N155BG,51.584923,-0.087994,240000.0
N97EF,51.627728,-0.057414,175050.0
N99NU,51.621467,-0.067057,240000.0
N13QD,51.544938,-0.086121,284950.0
N44JT,51.578008,-0.108533,574950.0
N10JW,51.536861,-0.113209,725000.0
N167RU,51.560489,-0.068200,1115000.0
N227XN,51.600281,-0.132054,726000.0
N70PS,51.557562,-0.128365,451105.0
N80BH,51.582114,-0.101073,646000.0
N10JA,51.535518,-0.108506,1300000.0
N228YW,51.609775,-0.116139,240000.0
N212HY,51.634029,-0.087923,550000.0
N120QB,51.607493,-0.165104,455000.0
N160RF,51.560421,-0.079946,420000.0
N200AP,51.630181,-0.155360,101000.0
N155PY,51.582497,-0.082640,365000.0
N101EN,51.597715,-0.147695,320000.0
N134BH,51.626804,-0.114335,250000.0
N193QU,51.567773,-0.132001,450000.0
N98BS,51.635593,-0.049057,247000.0
N155PA,51.581069,-0.073982,320000.0
N182RY,51.608744,-0.063351,223000.0
N101ED,51.597677,-0.146441,207000.0
N42SY,51.561552,-0.095783,1275000.0
N19HJ,51.532050,-0.107612,361000.0
N43LP,51.565514,-0.118372,585000.0
N17DD,51.536430,-0.094856,1160000.0
N13HP,51.545829,-0.086690,500000.0
N99NE,51.621766,-0.071595,248000.0
N228YP,51.609000,-0.117716,540000.0
N209DL,51.638573,-0.172781,695000.0
N15PA,51.535460,-0.078992,330000.0
N129PP,51.616615,-0.170543,272000.0
N102LX,51.601167,-0.145403,220000.0
N212EX,51.640564,-0.094397,717500.0
N111LA,51.618152,-0.143599,397150.0
N147LU,51.624787,-0.138921,455000.0
N66NB,51.566754,-0.155158,1999950.0
N52HA,51.554173,-0.092730,425000.0
N29HP,51.590815,-0.153837,358250.0
N31SS,51.597218,-0.205397,839950.0
N90XG,51.626077,-0.043050,149500.0
N209RR,51.636685,-0.166426,300000.0
N29HX,51.589053,-0.157835,1400000.0
N154SZ,51.586298,-0.073703,120000.0
N44RB,51.576647,-0.106670,650000.0
N193QG,51.570325,-0.120655,328000.0
N102EG,51.595520,-0.143107,488000.0
N52BQ,51.552229,-0.097067,1730000.0
N154SN,51.586047,-0.077034,249995.0
N168HY,51.550833,-0.076542,375000.0
N153TB,51.582246,-0.093735,485000.0
N200XS,51.619178,-0.158465,640000.0
N193HU,51.566979,-0.125641,600000.0
N145AB,51.631510,-0.128545,249950.0
N43BD,51.568556,-0.115764,720000.0
N76JS,51.560760,-0.120285,346000.0
N43BA,51.567672,-0.113882,955000.0
N76JN,51.559998,-0.121542,472000.0
N76JL,51.560274,-0.120261,312500.0
N211ER,51.643723,-0.106738,590000.0
N89RN,51.581557,-0.116742,460000.0
N195DX,51.565182,-0.139293,307500.0
N145AS,51.630913,-0.136271,500000.0
N64LU,51.583518,-0.159257,333000.0
N195DU,51.565380,-0.138188,380000.0
N179SE,51.596782,-0.061593,285000.0
N146QH,51.637106,-0.124225,521000.0
N195RZ,51.560304,-0.136217,885000.0
N51RB,51.546571,-0.104168,580000.0
N211SX,51.646841,-0.111089,330000.0
N195RR,51.562650,-0.131605,667750.0
N212NN,51.637884,-0.096591,775000.0
N226AS,51.592594,-0.096897,215500.0
N18NH,51.536146,-0.100074,417500.0
N51RP,51.548756,-0.105274,725000.0
N51RX,51.549925,-0.104158,550000.0
N135DA,51.619373,-0.091314,424950.0
N212PL,51.629651,-0.086359,531000.0
N89NH,51.580672,-0.111496,988000.0
N42EZ,51.563701,-0.090802,500000.0
N212DA,51.644715,-0.082573,340000.0
N17SH,51.532660,-0.095288,540000.0
N17ST,51.532260,-0.095059,826100.0
N209QU,51.636158,-0.176462,317000.0
N10EN,51.537854,-0.110082,485000.0
N112NT,51.605379,-0.130314,780000.0
N10EL,51.536657,-0.110031,1299950.0
N89NS,51.579089,-0.110884,1280000.0
N177PZ,51.599194,-0.090745,253500.0
N179UY,51.597965,-0.060835,263100.0
N177PR,51.599122,-0.088553,423000.0
N177PP,51.599164,-0.087829,260000.0
N28JF,51.596582,-0.175868,236500.0
N179UU,51.597902,-0.061921,249995.0
N43PT,51.568968,-0.113944,314000.0
N200JR,51.625338,-0.163662,850000.0
N28JX,51.594695,-0.176492,257500.0
N78DJ,51.550521,-0.109860,465000.0
N97AR,51.627782,-0.058495,226500.0
N52SH,51.551772,-0.086657,1445000.0
N20HA,51.587319,-0.174088,1370000.0
N52SD,51.551717,-0.088231,1147000.0
N28JW,51.595182,-0.176588,675000.0
N64NR,51.575639,-0.159157,3400000.0
N195DJ,51.563851,-0.144411,232000.0
N12NP,51.545735,-0.097482,1850000.0
N181PN,51.617409,-0.077327,205000.0
N112SR,51.613055,-0.125030,510000.0
N181PH,51.614878,-0.073808,96000.0
N134PS,51.621362,-0.113131,719500.0
N77HT,51.563687,-0.116052,275000.0
N52LT,51.561177,-0.097054,863000.0
N64QD,51.577700,-0.151857,1250000.0
N102JB,51.603712,-0.145949,288000.0
N76JW,51.560760,-0.120285,805000.0
N20JZ,51.589308,-0.181717,780000.0
N144EA,51.640284,-0.132910,335000.0
N102JP,51.593201,-0.140371,499999.0
N11LA,51.539396,-0.106428,777750.0
N212JA,51.635196,-0.087773,600000.0
N11LG,51.542161,-0.106168,832600.0
N212JB,51.634769,-0.086967,550000.0
N194PS,51.558598,-0.129001,585000.0
N168UG,51.553692,-0.080864,130000.0
N135RJ,51.621296,-0.100623,250000.0
N167EA,51.564422,-0.065119,750000.0
N52RS,51.555120,-0.090671,484000.0
N11LQ,51.541152,-0.105461,1995000.0
N146NX,51.627586,-0.118218,720000.0
N128AB,51.614039,-0.184123,365000.0
N11LX,51.539985,-0.106706,877700.0
N128AJ,51.616504,-0.181901,237500.0
N146NR,51.626559,-0.121468,555000.0
N167EP,51.562104,-0.066876,550000.0
N134NN,51.613107,-0.117041,294000.0
N181RR,51.617037,-0.073312,237500.0
N11EN,51.539749,-0.107711,695100.0
N76ER,51.561116,-0.119477,595000.0
N31US,51.597268,-0.202248,499000.0
N41LJ,51.580345,-0.097943,610000.0
N208QL,51.632776,-0.181641,622500.0
N11EA,51.543059,-0.114453,335000.0
N42PQ,51.568332,-0.098545,75000.0
N80LB,51.592678,-0.109873,565000.0
N209HG,51.630548,-0.172482,347000.0
N41LS,51.575667,-0.092827,525000.0
N134RY,51.611481,-0.117700,342500.0
N156ES,51.578185,-0.083990,190000.0
N32JP,51.599558,-0.193234,389975.0
N41LY,51.575051,-0.094729,480000.0
N11EW,51.539533,-0.108787,2625000.0
N11ET,51.541315,-0.108338,910000.0
N11HH,51.543153,-0.109127,715000.0
N98NB,51.630038,-0.047070,250000.0
N225RL,51.601481,-0.106504,299950.0
N227BY,51.600131,-0.118155,348250.0
N225RF,51.599397,-0.106591,170000.0
N225RE,51.600083,-0.105696,198000.0
N225RA,51.601527,-0.097073,330000.0
N228JN,51.608258,-0.112418,210000.0
N227BL,51.598617,-0.125784,415000.0
N51LN,51.560104,-0.100778,425000.0
N51NU,51.551047,-0.109002,365000.0
N11SJ,51.544574,-0.104136,750000.0
N200SN,51.622940,-0.156362,379950.0
N16AE,51.527501,-0.083364,495000.0
N15LG,51.533658,-0.080438,155000.0
N128JA,51.613329,-0.186520,339000.0
N20SY,51.592419,-0.177031,499999.0
N211AD,51.637223,-0.104639,615000.0
N98NJ,51.632663,-0.051321,247500.0
N127BG,51.614111,-0.194635,641500.0
N15LP,51.534859,-0.078556,300000.0
N79GT,,,310625.0
N111PP,51.613922,-0.139929,530000.0
N77LA,51.560713,-0.110606,346100.0
N179PT,51.586753,-0.057632,240000.0
N147LA,51.624520,-0.135176,452250.0
N182DW,51.610128,-0.053515,205000.0
N77LL,51.559746,-0.114224,510000.0
N10RF,51.538132,-0.107244,1999999.0
N182DJ,51.610977,-0.054273,230500.0
N80JX,51.593032,-0.111172,440000.0
N65QD,51.573704,-0.136866,469997.0
N160RH,51.560994,-0.080341,865000.0
N170ND,51.601312,-0.061473,107500.0
N179PN,51.582734,-0.058222,213500.0
N80JR,51.590095,-0.109749,875000.0
N89JP,51.578860,-0.120679,485000.0
N208JJ,51.631560,-0.190229,2650000.0
N134UL,51.613400,-0.111179,274500.0
N70SS,51.556467,-0.120606,326000.0
N18BF,51.538087,-0.092235,355000.0
N16JQ,51.530888,-0.082040,380000.0
N134UE,51.614425,-0.111165,364250.0
N134UD,51.613641,-0.112223,295000.0
N64DE,51.575801,-0.156899,1612500.0
N228QP,51.607948,-0.114944,225000.0
N16JH,51.531419,-0.083199,272500.0
N178NG,51.600036,-0.070797,381500.0
N226EY,51.598573,-0.100719,270500.0
N178NL,51.600003,-0.072055,350000.0
N64DU,51.579211,-0.156472,625000.0
N88JZ,51.584708,-0.132158,500000.0
N1C4AW,,,2575000.0
N226SP,51.597004,-0.094908,525000.0
N144NQ,51.641550,-0.139015,182000.0
N20EN,51.579644,-0.180154,2525000.0
N17AR,51.536394,-0.091037,825999.0
N176ER,51.597626,-0.075751,385000.0
N79LG,51.547548,-0.127450,539950.0
N169HS,51.558474,-0.086823,315000.0
N64RA,51.579180,-0.152764,1900000.0
N66JR,51.562510,-0.152315,3625000.0
N165BT,51.567757,-0.081485,235000.0
N97EP,51.631215,-0.055689,137000.0
N64RJ,51.579900,-0.153919,999500.0
N20EY,51.586853,-0.170685,1325000.0
N176EB,51.590562,-0.080337,205000.0
N87RW,51.590424,-0.116174,280250.0
N169AA,51.557186,-0.085045,980000.0
N179YD,51.597689,-0.056660,190950.0
N87RZ,51.590186,-0.115390,269950.0
N147HT,51.616759,-0.124935,580000.0
N87RF,51.589823,-0.115737,279600.0
N146ED,51.627832,-0.125721,267000.0
N87RA,51.588331,-0.123623,400000.0
N181LH,51.620736,-0.081708,359995.0
N14JS,51.543734,-0.077966,890750.0
N169AR,51.556763,-0.086101,1250000.0
N33RA,51.592527,-0.193889,1535000.0
N169AW,51.557929,-0.085923,599950.0
N18PE,51.533973,-0.096444,359950.0
N79RN,51.551314,-0.118337,285000.0
N78NL,51.550113,-0.110223,120000.0
N193PR,51.573153,-0.125416,1270000.0
N200PF,51.626711,-0.179023,379000.0
N211SF,51.647519,-0.114125,475000.0
N51AZ,51.556729,-0.105030,580000.0
N76RE,51.562747,-0.120232,400000.0
N129DX,51.614711,-0.174722,499999.0
N78RN,51.546336,-0.110755,310000.0
N99AB,51.628519,-0.069936,190000.0
N212NR,51.637059,-0.095599,658000.0
N212NU,51.636089,-0.093458,580000.0
N78RE,51.548263,-0.114252,575000.0
N51AT,51.556460,-0.104002,1315000.0
N144RP,51.644058,-0.128231,549950.0
N112QS,51.608371,-0.120602,245000.0
N128EF,51.612760,-0.179379,249950.0
N102RA,51.596005,-0.140806,485000.0
N43AL,51.569757,-0.111602,366000.0
N176XR,51.591668,-0.074342,357500.0
N43AA,51.567334,-0.110231,391700.0
N135QU,51.622154,-0.086487,180000.0
N32NF,51.606295,-0.184634,365000.0
N146HR,51.637019,-0.120486,500000.0
N209LJ,51.631585,-0.176732,565000.0
N97PY,51.634223,-0.064607,124997.5
N32AH,51.601680,-0.178695,243000.0
N102RP,51.604380,-0.143265,275000.0
N134JD,51.620306,-0.106717,231750.0
N209LL,51.631853,-0.177198,485000.0
N32NP,51.603447,-0.179000,635000.0
N32NQ,51.607501,-0.184109,405000.0
N88SR,51.582070,-0.125179,700000.0
N112QN,51.607206,-0.121357,525000.0
N211TJ,51.646082,-0.113664,225000.0
N65HA,51.573202,-0.144882,1999995.0
N153EH,51.589757,-0.099946,300000.0
N155HH,51.582727,-0.080768,200000.0
N65HL,51.572415,-0.141739,2000000.0
N165HR,51.569968,-0.078650,285000.0
N155HE,51.582225,-0.081424,139950.0
N225QA,51.600968,-0.100879,355000.0
N145PS,51.635425,-0.132734,387000.0
N33DS,51.591255,-0.202442,1400000.0
N226NG,51.597104,-0.103293,345000.0
N33DT,51.590922,-0.201199,495000.0
N153ET,51.587460,-0.095813,335000.0
N211TU,51.645097,-0.114500,175000.0
N10GL,51.537151,-0.119513,500000.0
N167HH,51.563428,-0.071942,300000.0
N153LS,51.587668,-0.094764,324950.0
N167HD,51.563581,-0.071387,282500.0
N228NN,51.608159,-0.116321,320000.0
N182JX,51.612502,-0.057356,250000.0
N51HS,51.549389,-0.099349,765000.0
N111TG,51.620991,-0.141720,366000.0
N177AY,51.602196,-0.081319,247500.0
N111TE,51.622065,-0.141951,342000.0
N177AU,51.601664,-0.080678,270000.0
N42BP,51.570396,-0.090537,172500.0
N181HD,51.611045,-0.072035,288750.0
N70DT,51.558066,-0.126657,484650.0
N181HG,51.612961,-0.070943,240000.0
N70DP,51.558402,-0.122935,383000.0
N136DR,51.609567,-0.102716,445000.0
N80NX,51.585533,-0.105117,319995.0
N225HG,51.598965,-0.103793,269166.6666666667
N41BG,51.579733,-0.102904,345000.0
N213LE,51.627263,-0.100402,588000.0
N10DY,51.539938,-0.118317,380000.0
N136DL,51.611380,-0.099131,316000.0
N145LY,51.637118,-0.142477,640000.0
N80NJ,51.585634,-0.102428,615000.0
N176JH,51.594706,-0.078603,380000.0
N10GN,51.540925,-0.121001,343500.0
N181HZ,51.614078,-0.089225,285000.0
N103AP,51.586543,-0.142361,499950.0
N134QS,51.620352,-0.107351,330995.0
N170JJ,51.601447,-0.059315,165000.0
N177HT,51.603162,-0.090391,170000.0
N128RJ,51.617403,-0.182443,377000.0
N170JP,51.602343,-0.060201,295000.0
N128RQ,51.617452,-0.183886,305000.0
N144DL,51.640563,-0.133505,239950.0
N128RR,51.623550,-0.179323,308000.0
N12AE,51.542298,-0.100149,450000.0
N111JT,51.620206,-0.143832,385000.0
N181QQ,51.619241,-0.074461,219000.0
N101PH,51.593094,-0.144389,1032000.0
N127NG,51.614450,-0.182243,765000.0
N178JE,51.606967,-0.076713,161500.0
N78UN,51.547433,-0.116925,1135000.0
N78UH,51.543667,-0.117023,511250.0
N227SY,51.596643,-0.114819,350000.0
N17QY,51.530352,-0.088291,285000.0
N70EE,51.557455,-0.133506,609500.0
N12DL,51.541370,-0.101154,650000.0
N209JT,51.631085,-0.161421,885000.0
N166NJ,51.568384,-0.064893,700000.0
N166NH,51.569266,-0.063283,270000.0
N101BF,51.604321,-0.155470,310000.0
N193EP,51.566107,-0.127351,917500.0
N44AD,51.572986,-0.120026,425000.0
N89TL,51.580163,-0.122357,830000.0
N32ED,51.603812,-0.182206,970000.0
N44AB,51.572380,-0.119243,300000.0
N17EL,51.534029,-0.089376,295000.0
N193BB,51.571305,-0.130182,1050000.0
N226RP,51.592896,-0.099989,287000.0
N80HX,51.587605,-0.106994,330000.0
N193BX,51.572495,-0.130393,301500.0
N212BY,51.644412,-0.083308,327000.0
N70ET,51.555211,-0.127510,570500.0
N227AP,51.600780,-0.120453,133000.0
N112TL,51.609654,-0.125459,807000.0
N227AS,51.601184,-0.121014,154000.0
N20QL,51.580194,-0.176798,4550000.0
N64NL,51.574129,-0.161541,5000000.0
N112DD,51.609208,-0.121751,175000.0
N200TG,51.628759,-0.163885,405000.0
N112DG,51.607999,-0.123144,275000.0
N200TJ,51.630264,-0.160111,188000.0
N212BD,51.638331,-0.085357,144950.0
N112DJ,51.607222,-0.123537,125000.0
N227AF,51.600511,-0.128377,805000.0
N227AG,51.601351,-0.129772,500000.0
N153SL,51.584157,-0.096225,495000.0
N200DR,51.623933,-0.158330,226000.0
N43LW,51.564819,-0.117088,350000.0
N65BN,51.573921,-0.142010,430000.0
N20TX,51.576816,-0.175216,21750000.0
N43ET,51.567609,-0.106655,387500.0
N179AS,51.592734,-0.064249,330000.0
N13AH,51.542438,-0.090495,485000.0
N226SY,51.595221,-0.112510,250000.0
N18SF,51.539290,-0.095472,584995.0
N153AR,51.585006,-0.089275,235000.0
N146PT,51.633013,-0.125261,290000.0
N111AT,51.615820,-0.129235,470000.0
N154HA,51.586440,-0.081276,333000.0
N51SH,51.554207,-0.099249,1150000.0
N52UA,51.558670,-0.093869,250000.0
N212DJ,51.641972,-0.083628,545000.0
N155LD,51.583187,-0.074268,446500.0
N52UT,51.557123,-0.093862,699950.0
N227SR,51.598842,-0.120215,605000.0
N211PB,51.642780,-0.112992,580000.0
N227UL,51.599190,-0.134091,342500.0
N64AB,51.575464,-0.150923,1595000.0
N209PJ,51.637347,-0.178914,530000.0
N64AA,51.574342,-0.149324,1475000.0
N182NE,51.619672,-0.051517,178000.0
N20PJ,51.582068,-0.159706,499000.0
N168EL,51.559100,-0.074491,295500.0
N70EG,51.558289,-0.135001,550000.0
N64AT,51.575485,-0.154502,550000.0
N15DH,51.536576,-0.087280,377500.0
N179PU,51.585822,-0.057383,219999.0
N51TB,51.557666,-0.104616,990000.0
N33AF,51.596054,-0.202238,377500.0
N103UP,51.585614,-0.145040,555000.0
N168EZ,51.558205,-0.074760,361000.0
N52LR,51.560497,-0.095063,425000.0
N111SL,51.613799,-0.134995,340000.0
N209PQ,51.638753,-0.179104,149999.5
N102LD,51.594917,-0.137399,1500000.0
CR26AR,51.362114,-0.099873,179950.0
CR27AT,51.357613,-0.086902,550000.0
CR08TL,51.377440,-0.048628,307000.0
CR41XJ,51.400769,-0.128606,200000.0
CR36RA,51.281328,-0.075504,190000.0
CR08TE,51.374679,-0.050240,161000.0
CR69QT,51.318535,-0.026975,433000.0
CR77JY,51.390158,-0.107350,167000.0
CR35TU,51.288922,-0.091090,485000.0
CR09WX,51.368536,-0.098242,187000.0
CR77JU,51.392846,-0.108432,307500.0
CR08TW,51.376963,-0.050200,295000.0
CR06EL,51.384557,-0.081453,227500.0
CR04TX,51.370749,-0.129069,140000.0
CR06EF,51.384718,-0.083071,247000.0
CR85GH,51.299858,-0.095557,320000.0
CR06EU,51.381824,-0.087000,225000.0
CR06XE,51.376277,-0.076123,120000.0
CR41SW,51.408059,-0.148841,140000.0
CR29DU,51.328207,-0.068863,310000.0
CR43BU,51.402656,-0.171862,225000.0
CR29DE,51.326811,-0.069811,273000.0
CR08TY,51.376943,-0.045776,512000.0
CR28HS,51.350400,-0.053540,243000.0
CR28HR,51.352160,-0.052833,250000.0
CR53RG,51.291766,-0.157524,292000.0
CR28HX,51.349059,-0.050236,198000.0
CR02UD,51.379908,-0.103016,190000.0
CR36PT,51.289645,-0.077048,160000.0
CR09LS,51.345694,-0.047981,182000.0
CR36PS,51.288115,-0.078059,160000.0
CR85EN,51.312437,-0.102097,625000.0
CR06SJ,51.375452,-0.081747,180000.0
CR83BA,51.337769,-0.126593,519125.0
CR06SN,51.375618,-0.078737,196000.0
CR09JG,51.345474,-0.037494,217950.0
CR41AX,51.409612,-0.152071,143000.0
CR77QL,51.400231,-0.110772,288500.0
CR05UR,51.371581,-0.084237,272500.0
CR09JX,51.350309,-0.040519,148000.0
CR77QH,51.400467,-0.110920,304950.0
CR09JR,51.347192,-0.040206,247000.0
CR09JQ,51.347871,-0.040493,230000.0
CR78LT,51.404657,-0.101417,220000.0
CR85BY,51.318792,-0.091344,288000.0
CR85BR,51.321075,-0.090718,157500.0
CR85BN,51.319027,-0.086512,199000.0
CR35FJ,51.285690,-0.101421,450000.0
CR69DU,51.310589,-0.042238,239250.0
CR69DS,51.307030,-0.045030,250000.0
CR69DX,51.307716,-0.046808,179000.0
CR30FJ,51.309435,-0.080641,214000.0
CR01DS,51.365257,-0.100705,305000.0
CR07PH,51.382233,-0.054029,380000.0
CR28LL,51.344938,-0.060377,249950.0
CR06LR,51.383095,-0.073998,320000.0
CR06LL,51.381557,-0.073991,290000.0
CR07PU,51.381133,-0.046819,480000.0
CR20RU,51.338845,-0.090210,445000.0
CR20RP,51.338776,-0.079359,475000.0
CR00HD,51.347564,-0.007275,150000.0
CR81JR,51.332199,-0.101798,422500.0
CR81JN,51.331974,-0.100085,467200.0
CR02LL,51.388854,-0.094051,226500.0
CR06TS,51.378109,-0.084740,280000.0
CR27ES,51.362346,-0.087624,197000.0
CR06EE,51.384488,-0.082721,290000.0
CR27EH,51.362068,-0.086012,265000.0
CR29AA,51.334715,-0.075222,612000.0
CR51NP,51.293297,-0.144553,540000.0
CR27EE,51.364725,-0.087899,289950.0
CR27ED,51.363049,-0.088787,192000.0
CR53QB,51.302540,-0.161037,915000.0
CR35SY,51.293866,-0.092075,645000.0
CR35SP,51.293579,-0.094884,275000.0
CR35SQ,51.294640,-0.094869,278500.0
CR84LN,51.331869,-0.135001,747500.0
CR06AQ,51.377828,-0.074765,245000.0
CR06AH,51.378872,-0.075354,145000.0
CR02PW,51.392250,-0.103828,240000.0
CR02PU,51.390919,-0.104918,284000.0
CR26DN,51.356491,-0.106382,230000.0
CR00RA,51.354462,-0.012089,195000.0
CR26DJ,51.347549,-0.107267,360000.0
CR26DB,51.352104,-0.105916,202000.0
CR26DT,51.353122,-0.108259,225000.0
CR43NR,51.409166,-0.172969,139000.0
CR26DR,51.350715,-0.104552,410000.0
CR29HL,51.330321,-0.092990,213000.0
CR08AU,51.369219,-0.036680,455000.0
CR84EX,51.331505,-0.125183,170000.0
CR84EY,,,370000.0
CR28LR,51.347412,-0.053394,313000.0
CR53NQ,51.311403,-0.171645,1171000.0
CR20FA,,,270000.0
CR35AY,51.288060,-0.101136,249950.0
CR29HW,51.328681,-0.077412,427500.0
CR84EA,51.327152,-0.125116,500000.0
CR51SH,51.303685,-0.112514,327500.0
CR76DS,51.396156,-0.120787,249950.0
CR03EW,51.388870,-0.120683,227000.0
CR29LA,51.334145,-0.076667,175000.0
CR04BG,51.368402,-0.113318,122500.0
CR03EN,51.386838,-0.120120,130000.0
CR51SS,51.306621,-0.113356,262000.0
CR41EA,51.403068,-0.152263,330000.0
CR03EE,51.387951,-0.117186,178000.0
CR41EF,51.402713,-0.141178,342000.0
CR28PH,51.340706,-0.057368,365000.0
CR28PG,51.343912,-0.059257,382500.0
CR28RE,51.336769,-0.077088,255000.0
CR42HY,51.411132,-0.152643,291500.0
CR43QL,51.403600,-0.180509,131500.0
CR81AQ,51.334738,-0.105828,625000.0
CR42HP,51.414625,-0.151165,330000.0
CR07LN,51.378562,-0.062031,335000.0
CR42HB,51.410555,-0.158893,265950.0
CR07LL,51.376221,-0.065665,475000.0
CR07LJ,51.376293,-0.061825,400000.0
CR30GD,51.302591,-0.074054,157500.0
CR00DR,51.335971,-0.010405,198000.0
CR07UY,51.386613,-0.039500,220000.0
CR26PG,51.359168,-0.095082,210000.0
CR07UW,51.386199,-0.037864,236666.66666666666
CR84AJ,51.322004,-0.115926,295000.0
CR29EU,51.325101,-0.071390,300000.0
CR53JN,51.319623,-0.158517,381000.0
CR83QR,51.346588,-0.134304,515000.0
CR20JT,51.342552,-0.077693,530000.0
CR35LJ,51.295922,-0.099047,265000.0
CR82LU,51.341991,-0.119586,557166.6666666666
CR20JR,51.339813,-0.076803,460000.0
CR77NA,51.400317,-0.117223,97000.0
CR52SB,51.312371,-0.129277,442000.0
CR43DW,51.406742,-0.175538,261000.0
CR43DR,51.408121,-0.175153,287500.0
CR43DP,51.407927,-0.175994,250000.0
CR36QB,51.283419,-0.077997,100000.0
CR84HA,51.330267,-0.126482,385100.0
CR07SL,51.389598,-0.046961,303500.0
CR84HD,51.332743,-0.122749,125000.0
CR77BQ,51.394823,-0.100530,270000.0
CR03PS,51.385688,-0.112349,225000.0
CR77BW,51.393279,-0.101830,250000.0
CR07EX,51.378997,-0.070908,280000.0
CR44FF,51.381820,-0.162633,135500.0
CR82EZ,51.338127,-0.114705,190000.0
CR02FR,,,240000.0
CR04EH,51.362580,-0.114764,200000.0
CR82ES,51.328336,-0.111489,305000.0
CR78HW,51.408121,-0.100971,152500.0
CR78HP,51.408363,-0.103175,300000.0
CR82EF,51.332588,-0.113066,207500.0
CR82EA,51.334943,-0.114103,315000.0
CR35EP,51.291453,-0.084761,475000.0
CR52JQ,51.321615,-0.129275,385000.0
CR52JG,51.326074,-0.129179,243000.0
CR52JE,51.325113,-0.130927,380000.0
CR29LH,51.333981,-0.076544,185000.0
CR08EA,51.376905,-0.030574,215000.0
CR81BR,51.331919,-0.108370,245000.0
CR36PJ,51.292901,-0.073255,250000.0
CR08SB,51.374963,-0.057024,400000.0
CR07QN,51.386364,-0.045044,500000.0
CR20QX,51.348724,-0.095429,95000.0
CR20QZ,51.346284,-0.091954,212500.0
CR07QU,51.388091,-0.042915,420000.0
CR81BE,51.334168,-0.110661,320000.0
CR07QX,51.379894,-0.040462,332000.0
CR20QR,51.344379,-0.098136,519000.0
CR42BW,51.418225,-0.159404,236250.0
CR36JG,51.283484,-0.080318,425000.0
CR36JX,51.285862,-0.081079,125000.0
CR28TE,51.343989,-0.047135,242500.0
CR42BN,51.418268,-0.158108,262000.0
CR36JQ,51.287404,-0.080197,184000.0
CR69LE,51.308701,-0.051960,282500.0
CR69LB,51.306756,-0.051813,345000.0
CR42BG,51.418419,-0.159727,212500.0
CR42BF,51.417762,-0.153397,335000.0
CR77RZ,51.396392,-0.100810,267000.0
CR07HT,51.377624,-0.072201,499999.0
CR02SE,51.384057,-0.105978,75000.0
CR06DF,51.385394,-0.084810,249950.0
CR02SR,51.387780,-0.106557,140000.0
CR02SP,51.386953,-0.109394,70000.0
CR02SQ,51.387228,-0.108606,91500.0
CR04WJ,51.374573,-0.115694,205000.0
CR06DL,51.382028,-0.088471,235000.0
CR04WL,51.374573,-0.115694,158000.0
CR04WN,51.374573,-0.115694,189950.0
CR20NJ,51.346933,-0.094842,300000.0
CR26FA,,,240000.0
CR20NS,51.341668,-0.089576,1000000.0
CR06SG,51.375249,-0.083624,375000.0
CR85HF,51.311827,-0.104949,550000.0
CR84DZ,51.332833,-0.119932,159950.0
CR84DQ,51.327472,-0.119276,710000.0
CR84DP,51.323892,-0.118661,372500.0
CR26NJ,51.356944,-0.103792,219000.0
CR85HY,51.313685,-0.105275,555250.0
CR84DF,51.327628,-0.122298,189000.0
CR26NA,51.356558,-0.102171,270000.0
CR78SA,51.399209,-0.093204,190000.0
CR77QP,51.400479,-0.113306,233000.0
CR00JR,51.341578,-0.013336,220000.0
CR44JG,51.385582,-0.158243,185000.0
CR77PH,51.399993,-0.115540,280000.0
CR77PA,51.395491,-0.114647,345000.0
CR05SU,51.363875,-0.085420,600000.0
CR28SD,51.345444,-0.050792,310000.0
CR26ND,51.359088,-0.106792,250000.0
CR28SJ,51.347000,-0.049692,181500.0
CR77QN,51.400953,-0.113172,305000.0
CR69ET,51.318359,-0.038463,445000.0
CR69EW,51.318025,-0.039999,250000.0
CR52NL,51.319101,-0.139652,165000.0
CR52NB,51.322289,-0.136553,115000.0
CR05BR,51.372590,-0.090430,218000.0
CR01SS,51.369792,-0.101969,225000.0
CR01SR,51.371026,-0.104834,260000.0
CR69EY,51.318679,-0.040416,328000.0
CR02JS,51.384909,-0.094215,187000.0
CR77LN,51.396365,-0.112470,300000.0
CR04SF,51.371350,-0.128930,207000.0
CR04SG,51.369522,-0.131073,147000.0
CR35RB,51.283717,-0.089557,705000.0
CR77LH,51.396619,-0.113767,274000.0
CR08RD,51.370664,-0.044017,440000.0
CR43RD,51.413952,-0.170764,179950.0
